hppy,inc_pm_n,age,age2,dgr,fem,mrd,_Iyear_1974,_Iyear_1976,_Iyear_1978,_Iyear_1980,_Iyear_1982,_Iyear_1984,_Iyear_1986,_Iyear_1988,_Iyear_1990,_Iyear_1991,_Iyear_1993,_Iyear_1994,_Iyear_1996,_Iyear_1998,_Iyear_2000,_Iyear_2002,_Iyear_2004,_Iyear_2006,wt_correction,year
1,-.73455429,75,5625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.026925499,54,2916,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.36298886,67,4489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.053351004,49,2401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.165,1994
1,-.15656362,30,900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
2,2.618685,48,2304,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.33546549,71,5041,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.56941408,72,5184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.46620148,29,841,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.72423303,42,1764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
3,-.087755211,54,2916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.39739305,69,4761,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,-.78730738,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
2,-.33546549,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,-.36298886,76,5776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.087755211,61,3721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,.25628686,26,676,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
1,-.46620148,63,3969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.78960103,80,6400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,.25628686,39,1521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,2.618685,64,4096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,-.23913372,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
3,-.22537203,61,3721,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.80675411,36,1296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.6038183,57,3249,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.68982881,51,2601,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,-.053351004,46,2116,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.165,1994
3,-.47766954,54,2916,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
2,.25628686,80,6400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.33546549,28,784,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.56941408,89,7921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.95474118,79,6241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.73455429,79,6241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.78960103,65,4225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.486844,76,5776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.46620148,84,7056,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,2.618685,60,3600,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
1,-.80336267,49,2401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.67950755,71,5041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
1,-.67950755,56,3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.92721784,21,441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
1,-.8584094,34,1156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.97309011,28,784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,.18747844,75,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
1,-.56941408,88,7744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.67950755,89,7921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.55106521,30,900,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,.31133357,41,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
1,-.7235449,28,784,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.36298886,70,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
1,-.97767735,35,1225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.053351004,31,961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.47766954,36,1296,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.165,1994
3,.87556255,42,1764,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,1.4183686,19,361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
1,.45811519,44,1936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
2,.87556255,41,1681,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.46620148,56,3136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,-.15656362,29,841,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.18747844,85,7225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,1.4948382,24,576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.36298886,35,1225,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,.31133357,80,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.486844,66,4356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.38592497,54,2916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
1,-.36298886,30,900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
2,-.46620148,26,676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.15656362,25,625,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.33546549,52,2704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,.25628686,49,2401,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.62446082,47,2209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
1,-.53500986,39,1521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.80675411,49,2401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,.53152049,30,900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.31133357,43,1849,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.55106521,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
3,.049861614,25,625,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.47766954,27,729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,-.46620148,32,1024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.8584094,29,841,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.62446082,48,2304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.96850288,62,3844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.73455429,57,3249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.049861614,80,6400,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.77583933,27,729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.6038183,32,1024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.22537203,60,3600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.38592497,50,2500,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,-.73455429,62,3844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.80336267,33,1089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
1,-.62446082,67,4489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
1,-.56941408,77,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.77583933,45,2025,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.72996706,40,1600,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
1,-.83088607,80,6400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.67950755,32,1024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,-.53500986,79,6241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,-.68982881,21,441,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
1,.53152049,51,2601,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.89969444,41,1681,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.049861614,73,5329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
1,-.087755211,74,5476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.53500986,30,900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,2.618685,63,3969,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.026925499,29,841,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,.53152049,26,676,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.053351004,39,1521,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.087755211,38,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.087755211,75,5625,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.53152049,65,4225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,.25628686,68,4624,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,2.618685,60,3600,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
1,-.56941408,41,1681,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
2,.53152049,47,2209,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
1,-.053351004,31,961,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.87556255,32,1024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,.53152049,58,3364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,.049861614,24,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.67950755,78,6084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.46620148,46,2116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.165,1994
2,-.67262667,56,3136,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,-.22537203,31,961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
1,-.8859328,24,576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.22537203,52,2704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.53500986,36,1296,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.73455429,39,1521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.33546549,76,5776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.049861614,40,1600,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.53152049,42,1764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.72423303,30,900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,.026925499,29,841,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.45145679,41,1681,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.165,1994
3,.53152049,52,2704,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.46620148,25,625,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.026925499,51,2601,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
2,-.053351004,38,1444,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.46620148,47,2209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.36298886,42,1764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.026925499,42,1764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.53152049,65,4225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.15656362,52,2704,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.36298886,49,2401,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.053351004,42,1764,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
3,-.65886503,31,961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.15656362,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
2,-.087755211,77,5929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.33546549,22,484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.33546549,27,729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.25628686,50,2500,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.59235024,33,1089,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,.53152049,64,4096,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.55106521,34,1156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.18747844,54,2916,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
1,-.89969444,28,784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.7061999,1994
2,-.59235024,43,1849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,-.67262667,34,1156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.33546549,31,961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.53152049,22,484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.73455429,80,6400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
1,.53152049,43,1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,.049861614,26,676,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.46620148,80,6400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
1,-.78960103,89,7921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,.87556255,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,1.0819877,45,2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,2.618685,36,1296,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.53500986,55,3025,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,.53152049,46,2116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.47766954,37,1369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.22537203,49,2401,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,-.36298886,32,1024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,1.4183686,43,1849,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,-.087755211,54,2916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.15656362,39,1521,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,-.53500986,73,5329,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.6038183,36,1296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
1,.049861614,65,4225,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
1,-.67262667,59,3481,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.55106521,47,2209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
2,1.0819877,39,1521,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,2.618685,62,3844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.67262667,45,2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.33546549,51,2601,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.63822252,26,676,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,.18747844,81,6561,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.68409479,39,1521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.79304141,43,1849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
1,-.38592497,37,1369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.29418045,47,2209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.29418045,29,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.486844,32,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,.25628686,69,4761,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.77583933,30,900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.53500986,79,6241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,-.46620148,35,1225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,-.39739305,67,4489,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.46620148,72,5184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,.80675411,76,5776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.67262667,76,5776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.83088607,52,2704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,.80675411,50,2500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
1,-.39739305,70,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,1.4948382,44,1936,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
1,-.72423303,28,784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.63822252,21,441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.29418045,38,1444,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
3,.25628686,27,729,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,1.4183686,40,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
1,-.39739305,43,1849,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
1,1.0819877,69,4761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.8859328,27,729,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,-.15656362,47,2209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.36298886,41,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,1.4948382,28,784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
3,-.6038183,28,784,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,1.0819877,66,4356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
2,2.0453055,66,4356,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.54119998,1994
1,-.8859328,35,1225,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
2,-.67950755,52,2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6237,1994
3,-.55106521,32,1024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0825,1994
